	Microbe	Supplementation	Microbe_Supplementation	Time	Rep	Root_Length		
2049	F16	Water	F16_Water	1week	1	1.866		
2050	F16	Water	F16_Water	1week	1	2.628		
2051	F16	Water	F16_Water	1week	1	2.459		
2052	F16	Water	F16_Water	1week	1	2.44		
2053	F16	Water	F16_Water	1week	1	1.366		
2054	F16	Water	F16_Water	1week	1	3.221		
2055	F16	Water	F16_Water	1week	1	3.043		
2056	F16	Water	F16_Water	1week	1	3.208		
2057	F16	Water	F16_Water	1week	1	1.829		
2058	F16	Water	F16_Water	1week	1	3.39		
2059	F16	Water	F16_Water	1week	1	3.62		
2060	F16	Water	F16_Water	1week	1	1.525		
2061	F16	Water	F16_Water	1week	1	2.041		
2062	F16	Water	F16_Water	1week	1	1.671		
2063	F16	Water	F16_Water	1week	1	2.901		
2064	F16	Water	F16_Water	1week	1	2.593		
2065	F16	Water	F16_Water	1week	1	2.313		
2066	F16	Water	F16_Water	1week	1	2.802		
2067	F16	Water	F16_Water	1week	1	2.654		
2068	F16	Water	F16_Water	1week	1	2.842		
2069	F16	Water	F16_Water	1week	1	2.119		
2070	F16	Water	F16_Water	1week	1	2.627		
2071	F16	Water	F16_Water	1week	1	2.76		
2072	F16	Water	F16_Water	1week	1	2.966		
2073	F16	Water	F16_Water	1week	1	0.543		
2074	F16	Water	F16_Water	1week	1	1.904		
2075	F16	Water	F16_Water	1week	1	2.859		
2076	F16	Water	F16_Water	1week	1	2.712		
2077	F16	Water	F16_Water	1week	1	2.034		
2078	F16	Water	F16_Water	1week	1	3.309		
2079	F16	Water	F16_Water	1week	1	2.21		
2080	F16	Water	F16_Water	1week	1	2.288		
2081	F16	Water	F16_Water	1week	1	2.759		
2082	F16	Water	F16_Water	1week	1	3.559		
2083	F16	Water	F16_Water	1week	1	1.421		
2084	F16	Water	F16_Water	1week	1	1.525		
2085	F16	Water	F16_Water	1week	1	2.676		
2086	F16	Water	F16_Water	1week	1	1.798		
2087	F16	Water	F16_Water	1week	1	1.788		
2088	F16	Water	F16_Water	1week	1	2.459		
2089	F16	Water	F16_Water	1week	1	2.282		
2090	F16	Water	F16_Water	1week	1	2.463		
2091	F16	Water	F16_Water	1week	1	2.374		
2092	F16	Water	F16_Water	1week	1	3.644		
2093	F16	Water	F16_Water	1week	1	3.39		
2094	F16	Water	F16_Water	1week	1	3.146		
2095	F16	Water	F16_Water	1week	1	3.391		
2096	F16	Water	F16_Water	1week	1	3.177		
2097	F16	Water	F16_Water	1week	1	2.859		
2098	F16	Water	F16_Water	1week	1	2.041		
2099	F16	Water	F16_Water	1week	1	2.288		
2100	F16	Water	F16_Water	1week	1	2.971		
2101	F16	Water	F16_Water	1week	2	2.386		
2102	F16	Water	F16_Water	1week	2	2		
2103	F16	Water	F16_Water	1week	2	2.119		
2104	F16	Water	F16_Water	1week	2	2.639		
2105	F16	Water	F16_Water	1week	2	3.391		
2106	F16	Water	F16_Water	1week	2	2.693		
2107	F16	Water	F16_Water	1week	2	3.568		
2108	F16	Water	F16_Water	1week	2	2.458		
2109	F16	Water	F16_Water	1week	2	2.205		
2110	F16	Water	F16_Water	1week	2	2.119		
2111	F16	Water	F16_Water	1week	2	2.966		
2112	F16	Water	F16_Water	1week	2	2.548		
2113	F16	Water	F16_Water	1week	2	1.441		
2114	F16	Water	F16_Water	1week	2	1.957		
2115	F16	Water	F16_Water	1week	2	2.344		
2116	F16	Water	F16_Water	1week	2	2.883		
2117	F16	Water	F16_Water	1week	2	2.041		
2118	F16	Water	F16_Water	1week	2	3.669		
2119	F16	Water	F16_Water	1week	2	2.542		
2120	F16	Water	F16_Water	1week	2	2.797		
2121	F16	Water	F16_Water	1week	2	1.78		
2122	F16	Water	F16_Water	1week	2	1.525		
2123	F16	Water	F16_Water	1week	2	1.966		
2124	F16	Water	F16_Water	1week	2	2.034		
2125	F16	Water	F16_Water	1week	2	3.315		
2126	F16	Water	F16_Water	1week	2	2.712		
2127	F16	Water	F16_Water	1week	2	2.878		
2128	F16	Water	F16_Water	1week	2	2.463		
2129	F16	Water	F16_Water	1week	2	2.119		
2130	F16	Water	F16_Water	1week	2	2.373		
2131	F16	Water	F16_Water	1week	2	2.544		
2132	F16	Water	F16_Water	1week	2	2.995		
2133	F16	Water	F16_Water	1week	2	2.966		
2134	F16	Water	F16_Water	1week	2	3.198		
2135	F16	Water	F16_Water	1week	2	3.73		
2136	F16	Water	F16_Water	1week	2	1.984		
2137	F16	Water	F16_Water	1week	2	2.364		
2138	F16	Water	F16_Water	1week	2	2.036		
2139	F16	Water	F16_Water	1week	2	3.568		
2140	F16	Water	F16_Water	1week	2	1.645		
2141	F16	Water	F16_Water	1week	2	3.14		
2142	F16	Water	F16_Water	1week	2	1.592		
2143	F16	Water	F16_Water	1week	2	2.627		
2144	F16	Water	F16_Water	1week	2	2.463		
2145	F16	Water	F16_Water	1week	2	1.356		
2146	F16	Water	F16_Water	1week	2	2.29		
2147	F16	Water	F16_Water	1week	2	3.729		
2148	F16	Water	F16_Water	1week	2	2.29		
2149	F16	Water	F16_Water	1week	2	3.085		
2150	F16	Water	F16_Water	1week	2	3.208		
2151	F16	Water	F16_Water	1week	2	2.881		
2152	F16	Water	F16_Water	1week	2	3.052		
2153	F16	Water	F16_Water	1week	2	1.978		
2154	F16	Water	F16_Water	1week	2	2.313		
2155	F16	Water	F16_Water	1week	2	2.078		
2156	F16	Water	F16_Water	1week	2	3.899		
2157	F16	Water	F16_Water	1week	2	3.056		
2158	F16	Water	F16_Water	1week	2	2.631		
2159	F16	Water	F16_Water	1week	2	2.105		
2160	F16	Water	F16_Water	1week	2	3.623		
2161	F16	Water	F16_Water	1week	2	3.484		
2162	F16	Water	F16_Water	1week	2	2.424		
2163	F16	Water	F16_Water	1week	2	1.895		
2164	F16	Water	F16_Water	1week	2	2.237		
2165	F16	Water	F16_Water	1week	2	3.111		
2166	F16	Water	F16_Water	1week	2	2.555		
2167	F16	Water	F16_Water	1week	2	3.056		
2168	F16	Water	F16_Water	1week	2	2.481		
2169	F16	Water	F16_Water	1week	2	2.966		
2170	F16	Water	F16_Water	1week	2	1.866		
2171	F16	Water	F16_Water	1week	2	3.814		
2172	F16	Water	F16_Water	1week	2	2.733		
2173	F16	Water	F16_Water	1week	2	3.003		
2174	F16	Water	F16_Water	1week	2	2.822		
2175	F16	Water	F16_Water	1week	2	2.119		
2176	F16	Water	F16_Water	1week	2	2.893		
2177	F16	Water	F16_Water	1week	2	3.407		
2178	F16	Water	F16_Water	1week	2	2.119		
2179	F16	Water	F16_Water	1week	2	2.051		
2180	F16	Water	F16_Water	1week	2	2.093		
2181	F16	Water	F16_Water	1week	2	2.036		
2182	F16	Water	F16_Water	1week	2	4.068		
2183	F16	Water	F16_Water	1week	2	2.492		
2184	F16	Water	F16_Water	1week	2	2.712		
2185	F16	Water	F16_Water	1week	2	2.288		
2186	F16	Water	F16_Water	1week	2	2.05		
2187	F16	Water	F16_Water	1week	2	2.577		
2188	F16	Water	F16_Water	1week	2	1.866		
2189	F16	Water	F16_Water	1week	2	2.544		
2190	F16	Water	F16_Water	1week	2	3.344		
2191	F16	Water	F16_Water	1week	2	1.458		
2192	F16	Water	F16_Water	1week	2	2.692		
2193	F16	Water	F16_Water	1week	2	2.458		
2194	F16	Water	F16_Water	1week	2	2.515		
2195	F16	Water	F16_Water	1week	2	2.134		
2196	F16	Water	F16_Water	1week	2	1.951		
2197	F16	Water	F16_Water	1week	2	2.542		
2198	F16	Water	F16_Water	1week	2	2.274		
2199	F16	Water	F16_Water	1week	2	2.373		
2200	F16	Water	F16_Water	1week	2	2.069		
2201	F16	Water	F16_Water	1week	3	1.866		
2202	F16	Water	F16_Water	1week	3	2.587		
2203	F16	Water	F16_Water	1week	3	2.912		
2204	F16	Water	F16_Water	1week	3	2.288		
2205	F16	Water	F16_Water	1week	3	2.896		
2206	F16	Water	F16_Water	1week	3	3.644		
2207	F16	Water	F16_Water	1week	3	2.29		
2208	F16	Water	F16_Water	1week	3	0.947		
2209	F16	Water	F16_Water	1week	3	2.44		
2210	F16	Water	F16_Water	1week	3	1.535		
2211	F16	Water	F16_Water	1week	3	3.085		
2212	F16	Water	F16_Water	1week	3	2.386		
2213	F16	Water	F16_Water	1week	3	4.275		
2214	F16	Water	F16_Water	1week	3	1.14		
2215	F16	Water	F16_Water	1week	3	3.154		
2216	F16	Water	F16_Water	1week	3	1.356		
2217	F16	Water	F16_Water	1week	3	2.798		
2218	F16	Water	F16_Water	1week	3	4.237		
2219	F16	Water	F16_Water	1week	3	2.119		
2220	F16	Water	F16_Water	1week	3	2.797		
2221	F16	Water	F16_Water	1week	3	2.565		
2222	F16	Water	F16_Water	1week	3	3.136		
2223	F16	Water	F16_Water	1week	3	1.448		
2224	F16	Water	F16_Water	1week	3	1.812		
2225	F16	Water	F16_Water	1week	3	1.316		
2226	F16	Water	F16_Water	1week	3	3.479		
2227	F16	Water	F16_Water	1week	3	2.802		
2228	F16	Water	F16_Water	1week	3	2.224		
2229	F16	Water	F16_Water	1week	3	2.124		
2230	F16	Water	F16_Water	1week	3	2.21		
2231	F16	Water	F16_Water	1week	3	1.274		
2232	F16	Water	F16_Water	1week	3	2.093		
2233	F16	Water	F16_Water	1week	3	1.398		
2234	F16	Water	F16_Water	1week	3	1.115		
2235	F16	Water	F16_Water	1week	3	1.933		
2236	F16	Water	F16_Water	1week	3	2.618		
2237	F16	Water	F16_Water	1week	3	3.085		
2238	F16	Water	F16_Water	1week	3	2.041		
2239	F16	Water	F16_Water	1week	3	2.373		
2240	F16	Water	F16_Water	1week	3	3.39		
2241	F16	Water	F16_Water	1week	3	3.479		
2242	F16	Water	F16_Water	1week	3	4.447		
2243	F16	Water	F16_Water	1week	3	1.61		
2244	F16	Water	F16_Water	1week	3	2.237		
2245	F16	Water	F16_Water	1week	3	2.034		
2246	F16	Water	F16_Water	1week	3	3.741		
2247	F16	Water	F16_Water	1week	3	3.057		
2248	F16	Water	F16_Water	1week	3	2.966		
2249	F16	Water	F16_Water	1week	3	2.427		
2250	F16	Water	F16_Water	1week	3	1.78		
2251	F16	Water	F16_Water	1week	3	2.409		
2252	F16	Water	F16_Water	1week	3	2.282		
2253	F16	Water	F16_Water	1week	3	2.712		
2254	F16	Water	F16_Water	1week	3	2.821		
2255	F16	Water	F16_Water	1week	3	2.374		
2256	F16	Water	F16_Water	1week	3	2.21		
2257	F16	Water	F16_Water	1week	3	3.22		
2258	F16	Water	F16_Water	1week	3	2.022		
2259	F16	Water	F16_Water	1week	3	2.12		
2260	F16	Water	F16_Water	1week	3	2.41		
2261	F16	Water	F16_Water	1week	3	2.373		
2262	F16	Water	F16_Water	1week	3	2.119		
2263	F16	Water	F16_Water	1week	3	2.712		
2264	F16	Water	F16_Water	1week	3	1.682		
2265	F16	Water	F16_Water	1week	3	2.631		
2266	F16	Water	F16_Water	1week	3	1.697		
2267	F16	Water	F16_Water	1week	3	3.525		
2268	F16	Water	F16_Water	1week	3	2.712		
2269	F16	Water	F16_Water	1week	3	2.817		
2270	F16	Water	F16_Water	1week	3	2.05		
2271	F16	Water	F16_Water	1week	3	2.808		
2272	F16	Water	F16_Water	1week	3	3.763		
2273	F16	Water	F16_Water	1week	3	2.919		
2274	F16	Water	F16_Water	1week	3	2.471		
2275	F16	Water	F16_Water	1week	3	1.716		
2276	F16	Water	F16_Water	1week	3	1.48		
2277	F16	Water	F16_Water	1week	3	1.782		
2278	F16	Water	F16_Water	1week	3	3.291		
2279	F16	Water	F16_Water	1week	3	3.261		
2280	F16	Water	F16_Water	1week	3	3.479		
2281	F16	Water	F16_Water	1week	3	3.22		
2282	F16	Water	F16_Water	1week	3	1.78		
2283	F16	Water	F16_Water	1week	3	2.373		
2284	F16	Water	F16_Water	1week	3	2.294		
2285	F16	Water	F16_Water	1week	3	2.12		
2286	F16	Water	F16_Water	1week	3	2.549		
2287	F16	Water	F16_Water	1week	3	1.525		
2288	F16	Water	F16_Water	1week	3	4.124		
2289	F16	Water	F16_Water	1week	3	2.463		
2290	F16	Water	F16_Water	1week	3	2.014		
2291	F16	Water	F16_Water	1week	3	1.864		
2292	F16	Water	F16_Water	1week	3	2.966		
2293	F16	Water	F16_Water	1week	3	2.302		
2294	F16	Water	F16_Water	1week	3	2.458		
2295	F16	Water	F16_Water	1week	3	2.21		
2296	F16	Water	F16_Water	1week	3	1.271		
2297	F16	Water	F16_Water	1week	3	3.353		
2298	F16	Water	F16_Water	1week	3	2.798		
2299	F16	Water	F16_Water	1week	3	2.036		
2300	F16	Water	F16_Water	1week	3	3.125		
2301	F16	Water	F16_Water	1week	4	1.61		
2302	F16	Water	F16_Water	1week	4	2.288		
2303	F16	Water	F16_Water	1week	4	2.515		
2304	F16	Water	F16_Water	1week	4	2.229		
2305	F16	Water	F16_Water	1week	4	2.412		
2306	F16	Water	F16_Water	1week	4	2.288		
2307	F16	Water	F16_Water	1week	4	2.373		
2308	F16	Water	F16_Water	1week	4	1.296		
2309	F16	Water	F16_Water	1week	4	3.221		
2310	F16	Water	F16_Water	1week	4	2.034		
2311	F16	Water	F16_Water	1week	4	4.352		
2312	F16	Water	F16_Water	1week	4	2.544		
2313	F16	Water	F16_Water	1week	4	2.041		
2314	F16	Water	F16_Water	1week	4	3.752		
2315	F16	Water	F16_Water	1week	4	1.829		
2316	F16	Water	F16_Water	1week	4	2.12		
2317	F16	Water	F16_Water	1week	4	2.802		
2318	F16	Water	F16_Water	1week	4	1.14		
2319	F16	Water	F16_Water	1week	4	1.895		
2320	F16	Water	F16_Water	1week	4	2.125		
2321	F16	Water	F16_Water	1week	4	1.63		
2322	F16	Water	F16_Water	1week	4	2.555		
2323	F16	Water	F16_Water	1week	4	2.802		
2324	F16	Water	F16_Water	1week	4	1.441		
2325	F16	Water	F16_Water	1week	4	2.492		
2326	F16	Water	F16_Water	1week	4	2.878		
2327	F16	Water	F16_Water	1week	4	1.695		
2328	F16	Water	F16_Water	1week	4	2.807		
2329	F16	Water	F16_Water	1week	4	1.443		
2330	F16	Water	F16_Water	1week	4	2.492		
2331	F16	Water	F16_Water	1week	4	1.833		
2332	F16	Water	F16_Water	1week	4	3.186		
2333	F16	Water	F16_Water	1week	4	4.833		
2334	F16	Water	F16_Water	1week	4	2.492		
2335	F16	Water	F16_Water	1week	4	2.713		
2336	F16	Water	F16_Water	1week	4	2.967		
2337	F16	Water	F16_Water	1week	4	4.556		
2338	F16	Water	F16_Water	1week	4	2.161		
2339	F16	Water	F16_Water	1week	4	1.904		
2340	F16	Water	F16_Water	1week	4	3.273		
2341	F16	Water	F16_Water	1week	4	2.797		
2342	F16	Water	F16_Water	1week	4	2.859		
2343	F16	Water	F16_Water	1week	4	2.041		
2344	F16	Water	F16_Water	1week	4	2.654		
2345	F16	Water	F16_Water	1week	4	2.704		
2346	F16	Water	F16_Water	1week	4	2.797		
2347	F16	Water	F16_Water	1week	4	1.695		
2348	F16	Water	F16_Water	1week	4	3.306		
2349	F16	Water	F16_Water	1week	4	1.934		
2350	F16	Water	F16_Water	1week	4	2.034		
2351	F16	Water	F16_Water	1week	4	2.798		
2352	F16	Water	F16_Water	1week	4	2.542		
2353	F16	Water	F16_Water	1week	4	2.459		
2354	F16	Water	F16_Water	1week	4	2.544		
2355	F16	Water	F16_Water	1week	4	2.373		
2356	F16	Water	F16_Water	1week	4	3.137		
2357	F16	Water	F16_Water	1week	4	2.971		
2358	F16	Water	F16_Water	1week	4	2.952		
2359	F16	Water	F16_Water	1week	4	2.12		
2360	F16	Water	F16_Water	1week	4	2.288		
2361	F16	Water	F16_Water	1week	4	2.161		
2362	F16	Water	F16_Water	1week	4	1.695		
2363	F16	Water	F16_Water	1week	4	1.949		
2364	F16	Water	F16_Water	1week	4	2.633		
2365	F16	Water	F16_Water	1week	4	1.861		
2366	F16	Water	F16_Water	1week	4	2.034		
2367	F16	Water	F16_Water	1week	4	1.957		
2368	F16	Water	F16_Water	1week	4	2.475		
2369	F16	Water	F16_Water	1week	4	2.161		
2370	F16	Water	F16_Water	1week	4	2.712		
2371	F16	Water	F16_Water	1week	4	2.361		
2372	F16	Water	F16_Water	1week	4	1.78		
2373	F16	Water	F16_Water	1week	4	1.695		
2374	F16	Water	F16_Water	1week	4	1.251		
2375	F16	Water	F16_Water	1week	4	1.612		
2376	F16	Water	F16_Water	1week	4	2.224		
2377	F16	Water	F16_Water	1week	4	2.976		
2378	F16	Water	F16_Water	1week	4	1.695		
2379	F16	Water	F16_Water	1week	4	2.036		
2380	F16	Water	F16_Water	1week	4	4.492		
2381	F16	Water	F16_Water	1week	4	1.61		
2382	F16	Water	F16_Water	1week	4	0.683		
2383	F16	Water	F16_Water	1week	4	1.995		
2384	F16	Water	F16_Water	1week	4	1.695		
2385	F16	Water	F16_Water	1week	4	2.776		
2386	F16	Water	F16_Water	1week	4	3.73		
2387	F16	Water	F16_Water	1week	4	1.949		
2388	F16	Water	F16_Water	1week	4	3.052		
2389	F16	Water	F16_Water	1week	4	2.034		
2390	F16	Water	F16_Water	1week	4	1.866		
2391	F16	Water	F16_Water	1week	4	2.544		
2392	F16	Water	F16_Water	1week	4	2.458		
2393	F16	Water	F16_Water	1week	4	3.108		
2394	F16	Water	F16_Water	1week	4	2.463		
2395	F16	Water	F16_Water	1week	4	1.535		
2396	F16	Water	F16_Water	1week	4	3.025		
2397	F16	Water	F16_Water	1week	4	2.458		
2398	F16	Water	F16_Water	1week	4	2.313		
2399	F16	Water	F16_Water	1week	4	2.976		
2400	F16	Water	F16_Water	1week	4	2.639		
2401	M.free	3OMG	M.free_3OMG	1week	1	10.869		
2402	M.free	3OMG	M.free_3OMG	1week	1	10.12		
2403	M.free	3OMG	M.free_3OMG	1week	1	11.865		
2404	M.free	3OMG	M.free_3OMG	1week	1	10.094		
2405	M.free	3OMG	M.free_3OMG	1week	1	10.763		
2406	M.free	3OMG	M.free_3OMG	1week	1	9.014		
2407	M.free	3OMG	M.free_3OMG	1week	1	11.465		
2408	M.free	3OMG	M.free_3OMG	1week	1	8.477		
2409	M.free	3OMG	M.free_3OMG	1week	1	8.643		
2410	M.free	3OMG	M.free_3OMG	1week	1	10.785		
2411	M.free	3OMG	M.free_3OMG	1week	1	7.005		
2412	M.free	3OMG	M.free_3OMG	1week	1	12.165		
2413	M.free	3OMG	M.free_3OMG	1week	1	6.102		
2414	M.free	3OMG	M.free_3OMG	1week	1	8.578		
2415	M.free	3OMG	M.free_3OMG	1week	1	7.343		
2416	M.free	3OMG	M.free_3OMG	1week	1	10.088		
2417	M.free	3OMG	M.free_3OMG	1week	1	7.005		
2418	M.free	3OMG	M.free_3OMG	1week	1	9.516		
2419	M.free	3OMG	M.free_3OMG	1week	1	11.365		
2420	M.free	3OMG	M.free_3OMG	1week	1	9.834		
2421	M.free	3OMG	M.free_3OMG	1week	1	10.584		
2422	M.free	3OMG	M.free_3OMG	1week	1	11.395		
2423	M.free	3OMG	M.free_3OMG	1week	1	9.392		
2424	M.free	3OMG	M.free_3OMG	1week	1	8.477		
2425	M.free	3OMG	M.free_3OMG	1week	1	7.623		
2426	M.free	3OMG	M.free_3OMG	1week	1	11.563		
2427	M.free	3OMG	M.free_3OMG	1week	1	8.869		
2428	M.free	3OMG	M.free_3OMG	1week	1	6.679		
2429	M.free	3OMG	M.free_3OMG	1week	1	11.401		
2430	M.free	3OMG	M.free_3OMG	1week	1	11.89		
2431	M.free	3OMG	M.free_3OMG	1week	1	7.677		
2432	M.free	3OMG	M.free_3OMG	1week	1	7.303		
2433	M.free	3OMG	M.free_3OMG	1week	1	7.389		
2434	M.free	3OMG	M.free_3OMG	1week	1	6.394		
2435	M.free	3OMG	M.free_3OMG	1week	1	8.654		
2436	M.free	3OMG	M.free_3OMG	1week	1	12.538		
2437	M.free	3OMG	M.free_3OMG	1week	1	11.884		
2438	M.free	3OMG	M.free_3OMG	1week	1	6.884		
2439	M.free	3OMG	M.free_3OMG	1week	1	12.059		
2440	M.free	3OMG	M.free_3OMG	1week	1	12.737		
2441	M.free	3OMG	M.free_3OMG	1week	1	9.723		
2442	M.free	3OMG	M.free_3OMG	1week	1	11.646		
2443	M.free	3OMG	M.free_3OMG	1week	1	12.786		
2444	M.free	3OMG	M.free_3OMG	1week	1	9.28		
2445	M.free	3OMG	M.free_3OMG	1week	1	7.677		
2446	M.free	3OMG	M.free_3OMG	1week	1	7.497		
2447	M.free	3OMG	M.free_3OMG	1week	1	11.715		
2448	M.free	3OMG	M.free_3OMG	1week	1	7.192		
2449	M.free	3OMG	M.free_3OMG	1week	1	7.623		
2450	M.free	3OMG	M.free_3OMG	1week	1	7.192		
2451	M.free	3OMG	M.free_3OMG	1week	1	8.802		
2452	M.free	3OMG	M.free_3OMG	1week	1	8.477		
2453	M.free	3OMG	M.free_3OMG	1week	1	11.825		
2454	M.free	3OMG	M.free_3OMG	1week	1	12.936		
2455	M.free	3OMG	M.free_3OMG	1week	1	11.162		
2456	M.free	3OMG	M.free_3OMG	1week	1	8.905		
2457	M.free	3OMG	M.free_3OMG	1week	1	11.027		
2458	M.free	3OMG	M.free_3OMG	1week	1	9.07		
2459	M.free	3OMG	M.free_3OMG	1week	1	7.053		
2460	M.free	3OMG	M.free_3OMG	1week	1	9.745		
2461	M.free	3OMG	M.free_3OMG	1week	1	12.696		
2462	M.free	3OMG	M.free_3OMG	1week	1	9.334		
2463	M.free	3OMG	M.free_3OMG	1week	1	8.884		
2464	M.free	3OMG	M.free_3OMG	1week	1	8.949		
2465	M.free	3OMG	M.free_3OMG	1week	1	11.466		
2466	M.free	3OMG	M.free_3OMG	1week	1	9.034		
2467	M.free	3OMG	M.free_3OMG	1week	1	9.632		
2468	M.free	3OMG	M.free_3OMG	1week	1	12.376		
2469	M.free	3OMG	M.free_3OMG	1week	1	9.7		
2470	M.free	3OMG	M.free_3OMG	1week	1	11.695		
2471	M.free	3OMG	M.free_3OMG	1week	1	10.702		
2472	M.free	3OMG	M.free_3OMG	1week	1	11.461		
2473	M.free	3OMG	M.free_3OMG	1week	1	9.377		
2474	M.free	3OMG	M.free_3OMG	1week	1	7.843		
2475	M.free	3OMG	M.free_3OMG	1week	1	11.009		
2476	M.free	3OMG	M.free_3OMG	1week	1	10.992		
2477	M.free	3OMG	M.free_3OMG	1week	1	9.819		
2478	M.free	3OMG	M.free_3OMG	1week	1	9.505		
2479	M.free	3OMG	M.free_3OMG	1week	1	11.732		
2480	M.free	3OMG	M.free_3OMG	1week	1	10.053		
2481	M.free	3OMG	M.free_3OMG	1week	1	11.415		
2482	M.free	3OMG	M.free_3OMG	1week	1	10.994		
2483	M.free	3OMG	M.free_3OMG	1week	1	8.343		
2484	M.free	3OMG	M.free_3OMG	1week	1	12.739		
2485	M.free	3OMG	M.free_3OMG	1week	1	12.419		
2486	M.free	3OMG	M.free_3OMG	1week	1	9.649		
2487	M.free	3OMG	M.free_3OMG	1week	1	10.543		
2488	M.free	3OMG	M.free_3OMG	1week	1	12.38		
2489	M.free	3OMG	M.free_3OMG	1week	1	7.389		
2490	M.free	3OMG	M.free_3OMG	1week	1	9.407		
2491	M.free	3OMG	M.free_3OMG	1week	1	12.187		
2492	M.free	3OMG	M.free_3OMG	1week	1	11.713		
2493	M.free	3OMG	M.free_3OMG	1week	1	11.174		
2494	M.free	3OMG	M.free_3OMG	1week	1	12.34		
2495	M.free	3OMG	M.free_3OMG	1week	1	9.198		
2496	M.free	3OMG	M.free_3OMG	1week	1	10.312		
2497	M.free	3OMG	M.free_3OMG	1week	1	10.981		
2498	M.free	3OMG	M.free_3OMG	1week	1	10.187		
2499	M.free	3OMG	M.free_3OMG	1week	1	8.768		
2500	M.free	3OMG	M.free_3OMG	1week	1	10.12		
2501	M.free	3OMG	M.free_3OMG	1week	2	11.848		
2502	M.free	3OMG	M.free_3OMG	1week	2	10.87		
2503	M.free	3OMG	M.free_3OMG	1week	2	10.894		
2504	M.free	3OMG	M.free_3OMG	1week	2	7.961		
2505	M.free	3OMG	M.free_3OMG	1week	2	10.494		
2506	M.free	3OMG	M.free_3OMG	1week	2	8.704		
2507	M.free	3OMG	M.free_3OMG	1week	2	8.59		
2508	M.free	3OMG	M.free_3OMG	1week	2	9.7		
2509	M.free	3OMG	M.free_3OMG	1week	2	7.934		
2510	M.free	3OMG	M.free_3OMG	1week	2	9.839		
2511	M.free	3OMG	M.free_3OMG	1week	2	10.524		
2512	M.free	3OMG	M.free_3OMG	1week	2	8.182		
2513	M.free	3OMG	M.free_3OMG	1week	2	7.477		
2514	M.free	3OMG	M.free_3OMG	1week	2	8.73		
2515	M.free	3OMG	M.free_3OMG	1week	2	11.441		
2516	M.free	3OMG	M.free_3OMG	1week	2	12.39		
2517	M.free	3OMG	M.free_3OMG	1week	2	7.565		
2518	M.free	3OMG	M.free_3OMG	1week	2	10.177		
2519	M.free	3OMG	M.free_3OMG	1week	2	11.292		
2520	M.free	3OMG	M.free_3OMG	1week	2	11.457		
2521	M.free	3OMG	M.free_3OMG	1week	2	10.949		
2522	M.free	3OMG	M.free_3OMG	1week	2	9.17		
2523	M.free	3OMG	M.free_3OMG	1week	2	10.587		
2524	M.free	3OMG	M.free_3OMG	1week	2	11.067		
2525	M.free	3OMG	M.free_3OMG	1week	2	10.912		
2526	M.free	3OMG	M.free_3OMG	1week	2	8.014		
2527	M.free	3OMG	M.free_3OMG	1week	2	10.083		
2528	M.free	3OMG	M.free_3OMG	1week	2	11.133		
2529	M.free	3OMG	M.free_3OMG	1week	2	7.23		
2530	M.free	3OMG	M.free_3OMG	1week	2	11.776		
2531	M.free	3OMG	M.free_3OMG	1week	2	11.239		
2532	M.free	3OMG	M.free_3OMG	1week	2	10.907		
2533	M.free	3OMG	M.free_3OMG	1week	2	8.827		
2534	M.free	3OMG	M.free_3OMG	1week	2	9.866		
2535	M.free	3OMG	M.free_3OMG	1week	2	11.711		
2536	M.free	3OMG	M.free_3OMG	1week	2	7.674		
2537	M.free	3OMG	M.free_3OMG	1week	2	7.073		
2538	M.free	3OMG	M.free_3OMG	1week	2	11.697		
2539	M.free	3OMG	M.free_3OMG	1week	2	11.916		
2540	M.free	3OMG	M.free_3OMG	1week	2	8.477		
2541	M.free	3OMG	M.free_3OMG	1week	2	10.888		
2542	M.free	3OMG	M.free_3OMG	1week	2	10.124		
2543	M.free	3OMG	M.free_3OMG	1week	2	8.479		
2544	M.free	3OMG	M.free_3OMG	1week	2	11.639		
2545	M.free	3OMG	M.free_3OMG	1week	2	10.532		
2546	M.free	3OMG	M.free_3OMG	1week	2	9.8		
2547	M.free	3OMG	M.free_3OMG	1week	2	11.283		
2548	M.free	3OMG	M.free_3OMG	1week	2	9.376		
2549	M.free	3OMG	M.free_3OMG	1week	2	10.785		
2550	M.free	3OMG	M.free_3OMG	1week	2	8.193		
2551	M.free	3OMG	M.free_3OMG	1week	2	9.495		
2552	M.free	3OMG	M.free_3OMG	1week	2	9.122		
2553	M.free	3OMG	M.free_3OMG	1week	2	11.504		
2554	M.free	3OMG	M.free_3OMG	1week	2	9.334		
2555	M.free	3OMG	M.free_3OMG	1week	2	7.94		
2556	M.free	3OMG	M.free_3OMG	1week	2	11.007		
2557	M.free	3OMG	M.free_3OMG	1week	2	9.017		
2558	M.free	3OMG	M.free_3OMG	1week	2	9.61		
2559	M.free	3OMG	M.free_3OMG	1week	2	10.124		
2560	M.free	3OMG	M.free_3OMG	1week	2	7.794		
2561	M.free	3OMG	M.free_3OMG	1week	2	7.573		
2562	M.free	3OMG	M.free_3OMG	1week	2	9.12		
2563	M.free	3OMG	M.free_3OMG	1week	2	8.377		
2564	M.free	3OMG	M.free_3OMG	1week	2	11.92		
2565	M.free	3OMG	M.free_3OMG	1week	2	8.62		
2566	M.free	3OMG	M.free_3OMG	1week	2	9.057		
